tsne_1,tsne_2,dataset_source
-56.89766,-0.22385034,Real Data
-0.6053494,-17.265203,Real Data
-13.764872,16.735188,Real Data
-23.64932,-16.963829,Real Data
-9.552543,-47.274815,Real Data
59.460396,-10.707347,Real Data
21.525295,51.79549,Real Data
-15.583389,-51.675816,Real Data
20.495852,-15.01781,Real Data
7.0391717,25.941591,Real Data
13.403812,57.77912,Real Data
-12.11863,-44.667614,Real Data
-7.6747613,-14.79557,Real Data
62.644207,21.56603,Real Data
-35.74247,-24.289608,Real Data
16.854546,24.808262,Real Data
-4.2687073,-4.022441,Real Data
19.552385,45.525215,Real Data
-47.670395,-6.4008565,Real Data
-11.407468,22.942896,Real Data
60.560535,23.645998,Real Data
-20.4709,-15.384775,Real Data
-1.0663831,54.0916,Real Data
-13.184161,37.642967,Real Data
-10.774285,11.894549,Real Data
14.382674,-15.6753235,Real Data
-16.770174,1.8149093,Real Data
24.6913,-14.5645075,Real Data
-12.471968,-60.013504,Real Data
-12.676961,-29.652481,Real Data
31.038706,-35.52552,Real Data
37.027233,25.903517,Real Data
29.745884,4.0597444,Real Data
-13.548727,57.493065,Real Data
34.55974,-12.160439,Real Data
41.90444,-18.140532,Real Data
5.482696,-15.033283,Real Data
37.261314,-35.14149,Real Data
-44.529644,39.963394,Real Data
-3.1099463,-16.816053,Real Data
15.042723,18.51847,Real Data
14.771708,-50.419014,Real Data
-36.778095,46.795727,Real Data
1.2069519,15.910656,Real Data
-20.315487,-14.545284,Real Data
32.747444,-5.6721916,Real Data
-0.2456275,17.982864,Real Data
-10.518128,-13.911556,Real Data
11.697498,48.67306,Real Data
43.38533,-11.185125,Real Data
-54.418575,20.99798,Real Data
21.93957,9.912454,Real Data
-38.7348,33.876026,Real Data
-20.825893,-14.005587,Real Data
62.08311,-7.203979,Real Data
29.42833,-42.136307,Real Data
54.64961,17.251554,Real Data
14.663462,2.4436805,Real Data
0.70328,-43.11191,Real Data
-27.584751,15.368018,Real Data
-48.760265,8.920909,Real Data
-28.406166,-2.438973,Real Data
18.384733,-37.976254,Real Data
-2.4956007,-56.7192,Real Data
-48.768898,5.3141656,Real Data
0.518049,7.6499715,Real Data
15.899748,-17.050842,Real Data
-11.395617,-20.498169,Real Data
18.879435,14.583989,Real Data
40.79445,12.746487,Real Data
-10.765488,26.226288,Real Data
-41.018166,-3.6659367,Real Data
11.069751,-46.092514,Real Data
37.731705,19.177956,Real Data
-8.166448,39.536694,Real Data
3.2640393,32.461563,Real Data
9.070429,-0.997087,Real Data
-36.037434,6.4147954,Real Data
19.577139,0.6892072,Real Data
4.0116143,-10.957285,Real Data
-32.09219,39.23126,Real Data
4.468605,48.48183,Real Data
15.275567,-29.26811,Real Data
-7.0166125,0.19621979,Real Data
-35.968155,46.271187,Real Data
-16.930916,-29.853712,Real Data
-30.875393,-9.475941,Real Data
19.967104,-43.19154,Real Data
-9.927862,-55.370007,Real Data
-18.419115,39.256874,Real Data
-18.859535,11.511766,Real Data
-1.6829263,34.74756,Real Data
10.92913,47.287125,Real Data
-45.508503,-8.348885,Real Data
24.040283,-30.20154,Real Data
51.068058,16.76958,Real Data
28.63348,27.84815,Real Data
-30.591759,27.149986,Real Data
44.44354,30.961779,Real Data
13.624819,49.401222,Real Data
39.212944,33.47858,Real Data
12.121418,-29.76371,Real Data
6.1585293,-22.428036,Real Data
-28.354128,-27.746595,Real Data
32.985157,33.192604,Real Data
-11.745648,-52.748837,Real Data
-15.7418375,-60.691742,Real Data
11.343018,-39.085274,Real Data
-55.03181,13.185812,Real Data
-25.119741,-22.88738,Real Data
-20.528727,-20.998379,Real Data
20.712543,4.1102605,Real Data
-9.829291,23.648298,Real Data
-15.349392,-48.105747,Real Data
-6.3254166,-16.069206,Real Data
35.204063,-37.373623,Real Data
23.149452,1.3801944,Real Data
0.92962784,-38.427322,Real Data
62.96875,18.167715,Real Data
-4.236346,-24.348331,Real Data
-14.05079,28.21274,Real Data
-37.68322,4.927394,Real Data
-53.93038,1.3052315,Real Data
60.803707,-3.6046762,Real Data
1.5636157,-40.849754,Real Data
-41.774055,-0.74038136,Real Data
1.691927,-39.41245,Real Data
50.853367,8.263022,Real Data
47.773262,-3.515921,Real Data
35.83513,24.446024,Real Data
24.18962,-15.8324175,Real Data
-6.77902,-61.689857,Real Data
6.620886,-47.19165,Real Data
-17.727215,-56.23812,Real Data
12.555491,-22.85002,Real Data
27.324606,-55.90424,Real Data
-14.849384,27.794199,Real Data
-11.822812,-13.553483,Real Data
-22.550354,-16.98318,Real Data
30.530817,-32.16411,Real Data
-38.194122,29.974205,Real Data
12.425606,-44.81409,Real Data
23.352463,-33.5867,Real Data
-8.887839,43.806763,Real Data
-3.260838,41.611633,Real Data
-13.631756,-8.770035,Real Data
16.587872,-26.310358,Real Data
-39.830345,-14.651475,Real Data
-21.938898,-46.133938,Real Data
-32.7336,27.161228,Real Data
-15.612643,-45.515446,Real Data
-31.161856,-0.25342542,Real Data
23.757143,1.1799052,Real Data
-5.909396,-10.891336,Real Data
34.154514,35.905052,Real Data
5.6420484,-38.199017,Real Data
-7.4291253,4.444015,Real Data
0.7150659,-33.275936,Real Data
-38.73427,33.875927,Real Data
32.875782,6.7381673,Real Data
-7.2718344,-60.426876,Real Data
7.7584147,-13.722524,Real Data
14.645213,-34.593952,Real Data
-18.415892,-45.929382,Real Data
-3.2046397,26.659994,Real Data
-20.22626,36.96347,Real Data
-1.7149243,-36.14919,Real Data
54.30658,22.965815,Real Data
-23.077442,8.23813,Real Data
-11.480263,53.724724,Real Data
4.1904182,-33.060947,Real Data
-7.682993,-62.01653,Real Data
24.812119,-57.01578,Real Data
17.626234,-15.733728,Real Data
4.978116,-33.45065,Real Data
24.794174,-41.433792,Real Data
52.27617,0.01692272,Real Data
10.548406,-20.757748,Real Data
55.94731,-4.892086,Real Data
-16.05849,8.538932,Real Data
-16.934795,-60.725082,Real Data
-0.23734619,-33.320908,Real Data
-0.49190706,18.176949,Real Data
35.47394,-0.4408791,Real Data
10.0825,-55.410835,Real Data
64.48333,18.203453,Real Data
57.431965,12.62832,Real Data
-0.03609253,-10.867606,Real Data
-23.319632,25.773129,Real Data
-15.189927,-55.099094,Real Data
-1.162642,-52.305664,Real Data
-42.54927,24.619398,Real Data
-36.738777,10.274687,Real Data
25.354517,-36.940216,Real Data
-20.487808,-28.655449,Real Data
36.001778,6.8554935,Real Data
-27.665815,30.882008,Real Data
3.3139436,-47.7955,Real Data
33.167698,-34.878593,Real Data
-34.004482,7.088865,Real Data
31.479185,7.262634,Real Data
8.287084,46.118877,Real Data
3.8926117,-43.52649,Real Data
18.94991,24.461594,Real Data
0.84103173,-11.355511,Real Data
-30.942738,-33.984894,Real Data
-15.3501,33.61387,Real Data
-46.312412,25.774593,Real Data
53.842583,30.937761,Real Data
31.102058,38.44132,Real Data
-19.710302,37.71444,Real Data
-57.002872,1.2772759,Real Data
-42.985924,19.07393,Real Data
-0.9059501,-16.675392,Real Data
63.88982,6.7527323,Real Data
-31.98416,24.983067,Real Data
-19.251982,17.877296,Real Data
-7.9163294,3.4988365,Real Data
-8.062616,-49.825436,Real Data
-22.145147,23.156033,Real Data
51.664207,31.29859,Real Data
21.980402,-54.137444,Real Data
25.087835,24.1738,Real Data
-16.766659,-41.592903,Real Data
6.0051613,23.9081,Real Data
-18.41333,-15.64383,Real Data
30.700716,33.840862,Real Data
-17.17584,8.758674,Real Data
-6.7993555,-17.273457,Real Data
-11.758229,-18.14516,Real Data
-62.323547,1.4681759,Real Data
-20.93098,-50.60267,Real Data
2.7441502,-13.2631645,Real Data
-35.213314,32.175373,Real Data
13.055343,-41.070763,Real Data
-33.639015,-41.432217,Real Data
59.417202,17.259644,Real Data
5.3641863,45.05439,Real Data
9.763443,-32.461563,Real Data
-7.9177766,-32.6122,Real Data
26.258698,23.452217,Real Data
35.46504,-14.695555,Real Data
-18.895205,43.58686,Real Data
4.914547,6.760407,Real Data
-3.346258,-47.500572,Real Data
-36.933662,-12.042995,Real Data
-25.12414,-2.6827195,Real Data
-41.797626,26.773851,Real Data
8.302716,-39.48547,Real Data
27.755144,24.195047,Real Data
-15.813145,-19.059586,Real Data
-10.732097,17.042696,Real Data
-41.371098,-1.7869116,Real Data
-32.227207,8.697351,Real Data
17.051153,30.046581,Real Data
35.760075,-14.786463,Real Data
-37.52393,42.40197,Real Data
-11.393565,-15.759037,Real Data
31.924795,-22.999556,Real Data
-4.8209615,-29.891563,Real Data
-29.767513,-5.91382,Real Data
-21.95239,30.135777,Real Data
-3.294195,-19.464434,Real Data
-42.143227,30.461533,Real Data
46.113003,26.189163,Real Data
-43.967953,34.582623,Real Data
-52.728306,32.44408,Real Data
6.2547293,-37.404587,Real Data
28.375107,34.17141,Real Data
-13.761553,-14.135568,Real Data
-6.797307,30.66461,Real Data
8.347244,-37.53812,Real Data
12.758097,51.36314,Real Data
54.702442,-1.1888148,Real Data
7.0692368,35.014965,Real Data
-3.206966,-11.39501,Real Data
68.430916,21.515379,Real Data
-14.098354,14.119,Real Data
-22.208715,23.323414,Real Data
-27.776728,-1.3575426,Real Data
-4.760835,22.915894,Real Data
32.163116,25.286318,Real Data
3.9544003,-14.95356,Real Data
-11.479657,53.724754,Real Data
41.97745,25.949497,Real Data
-44.377495,-13.671205,Real Data
20.421501,-38.57066,Real Data
14.844945,13.753148,Real Data
19.669775,-45.730656,Real Data
64.112144,6.8180485,Real Data
-6.0927877,-49.501926,Real Data
42.873653,26.522259,Real Data
3.8907082,-43.525,Real Data
36.387596,29.113438,Real Data
9.964025,53.63826,Real Data
2.473579,-15.322081,Real Data
-4.403463,-25.967682,Real Data
29.745396,-32.63349,Real Data
58.38492,-2.8279727,Real Data
59.328297,-7.952711,Real Data
-55.21636,29.514206,Real Data
-42.14218,24.663916,Real Data
-36.658573,-1.8739719,Real Data
44.45064,2.1781807,Real Data
-8.909139,25.760092,Real Data
17.120451,-28.346003,Real Data
-26.41683,-26.27204,Real Data
38.731716,36.21445,Real Data
41.131115,32.262142,Real Data
52.29545,18.46075,Real Data
59.04063,-6.815579,Real Data
-19.21342,-50.561607,Real Data
-2.0412204,52.942184,Real Data
5.4410186,-12.765169,Real Data
37.279217,32.301197,Real Data
14.54941,2.3277962,Real Data
13.115967,-12.517866,Real Data
-39.02887,-2.1209686,Real Data
-28.665022,30.278515,Real Data
32.0776,30.401287,Real Data
4.061853,-5.7238054,Real Data
16.53488,52.27626,Real Data
2.021349,9.327771,Real Data
-57.07157,-1.1133301,Real Data
25.382238,-42.72456,Real Data
5.3727264,-23.36007,Real Data
41.3669,-7.9415946,Real Data
-13.212402,55.20313,Real Data
-60.15189,8.019048,Real Data
-27.982996,20.448574,Real Data
0.94302034,21.293253,Real Data
-13.727321,-5.138906,Real Data
12.757244,51.36311,Real Data
9.466658,-40.795235,Real Data
3.953184,-14.953228,Real Data
62.40066,-2.2384946,Real Data
-19.294773,-47.76575,Real Data
50.491844,23.247213,Real Data
-53.34744,-5.608445,Real Data
-5.6832566,-23.101643,Real Data
-35.74767,29.85979,Real Data
-41.79699,26.773062,Real Data
19.701384,2.5959415,Real Data
9.030276,-48.789936,Real Data
-9.361974,-17.500114,Real Data
-8.205841,-32.2071,Real Data
26.641317,-21.39716,Real Data
-12.5099945,4.5813274,Real Data
-56.251072,17.89198,Real Data
13.682732,-22.177725,Real Data
33.729786,-20.38818,Real Data
37.55012,19.169498,Real Data
40.845608,2.7254255,Real Data
19.225601,-44.783516,Real Data
-36.58533,2.2084205,Real Data
3.3995545,14.946057,Real Data
-52.05368,20.938795,Real Data
-38.94813,13.686897,Real Data
41.267746,-15.295055,Real Data
-40.633987,40.058346,Real Data
22.718843,9.263494,Real Data
-20.91369,-12.181264,Real Data
-10.486553,-60.517963,Real Data
6.5337853,-14.621079,Real Data
-62.16615,8.135542,Real Data
-7.072313,-40.3538,Real Data
-8.461573,-41.69339,Real Data
35.45541,34.96332,Real Data
63.92421,-5.4147186,Real Data
-53.870056,26.27683,Real Data
57.374535,-8.595538,Real Data
-44.963078,3.0621638,Real Data
-8.483975,-26.74027,Real Data
-14.562344,29.01223,Real Data
-41.798717,26.77661,Real Data
-28.17723,-41.092323,Real Data
17.954416,-44.495228,Real Data
-5.0377927,-29.031769,Real Data
22.236391,-11.335013,Real Data
22.357971,-26.267979,Real Data
53.937504,17.518892,Real Data
-21.695076,48.188972,Real Data
32.29346,15.835282,Real Data
-19.393358,-28.605501,Real Data
-47.32698,4.872651,Real Data
23.010584,-16.988214,Real Data
3.9708624,-58.62764,Real Data
32.990486,-39.44355,Real Data
-2.8617456,-34.953552,Real Data
-41.89297,1.5315075,Real Data
-24.625872,24.908028,Real Data
49.901505,23.843903,Real Data
17.888195,-9.141654,Real Data
-47.14104,8.434027,Real Data
24.72872,29.950676,Real Data
47.293053,7.401524,Real Data
-4.7241516,-55.04251,Real Data
-4.2093735,34.03328,Real Data
-7.3885894,-41.8047,Real Data
36.945606,6.367082,Real Data
9.858864,48.546017,Real Data
10.626453,-60.37713,Real Data
-20.980661,-48.497116,Real Data
-21.982033,34.06683,Real Data
11.106948,38.297607,Real Data
28.825022,44.55952,Real Data
33.82699,25.108562,Real Data
2.104213,-50.429195,Real Data
48.83491,14.2142105,Real Data
-18.20925,-55.66281,Real Data
6.8479548,49.270054,Real Data
2.5912452,44.551056,Real Data
-47.853848,-0.0046867714,Real Data
15.481008,-39.084282,Real Data
13.371361,-4.770779,Real Data
-15.194202,-55.099426,Real Data
-3.376929,5.912966,Real Data
-15.868615,33.531437,Real Data
49.047276,11.393012,Real Data
19.670237,-45.731052,Real Data
32.077835,-18.309021,Real Data
18.805773,29.119394,Real Data
-20.981073,-48.497692,Real Data
-3.9317899,54.01823,Real Data
2.7963858,-59.95447,Real Data
22.469357,-34.313824,Real Data
1.1369911,-11.522394,Real Data
2.15755,-32.484024,Real Data
-9.7907715,47.53251,Real Data
-25.283014,-27.16461,Real Data
28.19261,-32.05881,Real Data
10.412503,-40.058743,Real Data
-23.360939,-34.2307,Real Data
38.021362,22.630459,Real Data
-18.982859,41.1529,Real Data
-25.70388,21.227936,Real Data
59.420353,13.338949,Real Data
31.662676,-32.96839,Real Data
-16.351067,33.407127,Real Data
-26.194143,-55.92159,Real Data
11.571863,-27.518167,Real Data
33.197685,-12.0393095,Real Data
47.42395,27.574255,Real Data
-33.115177,43.529903,Real Data
-34.566963,36.261013,Real Data
26.88066,-29.271948,Real Data
63.381855,-8.831908,Real Data
-46.41233,25.251049,Real Data
32.78575,16.078196,Real Data
15.158619,-7.759672,Real Data
0.49678406,-53.2258,Real Data
6.305299,49.415012,Real Data
33.80918,-36.01692,Real Data
19.996553,20.838404,Real Data
57.26028,-1.925682,Real Data
-15.519525,-14.712339,Real Data
-9.153098,-13.341054,Real Data
-6.6435847,-14.881494,Real Data
-52.32902,-3.1528535,Real Data
1.9837908,51.164204,Real Data
-5.8255296,-47.590538,Real Data
-8.51003,-65.038284,Real Data
-43.880062,35.693142,Real Data
-40.67998,37.09384,Real Data
-22.779669,-11.326845,Real Data
14.745924,11.693119,Real Data
-7.4443603,23.258947,Real Data
-18.295103,-22.66215,Real Data
-18.416424,0.1241438,Real Data
50.196022,18.009546,Real Data
-17.80228,-55.877205,Real Data
-55.01694,-2.7836437,Real Data
-53.524036,0.80908036,Real Data
-3.7519362,-11.551935,Real Data
-38.730896,33.872814,Real Data
-44.03762,38.121075,Real Data
-32.83479,25.036135,Real Data
-20.139065,-30.903076,Real Data
4.5728354,44.283657,Real Data
38.981792,32.107307,Real Data
39.96665,6.1445155,Real Data
-34.483562,-9.191238,Real Data
-20.916344,-12.181434,Real Data
-4.1733623,38.233406,Real Data
46.102436,11.861572,Real Data
-45.397747,4.0565844,Real Data
-50.2424,5.277621,Real Data
-8.259714,-44.655754,Real Data
47.628666,30.86137,Real Data
40.332104,36.903023,Real Data
-17.131584,-9.158816,Real Data
38.366768,4.644683,Real Data
30.777697,22.733967,Real Data
58.373314,-6.998923,Real Data
-32.86382,14.660393,Real Data
55.253952,-3.8516977,Real Data
-18.768633,31.132946,Real Data
3.1513171,-39.994522,Real Data
-1.5847971,52.20631,Real Data
53.36217,-3.0621276,Real Data
49.88807,-1.4963249,Real Data
16.54937,-27.608223,Real Data
56.14628,24.875599,Real Data
-44.854584,-13.774256,Real Data
36.406445,31.989801,Real Data
-33.438053,43.44536,Real Data
8.935204,-37.652786,Real Data
1.4725481,-20.49502,Real Data
10.813458,-25.927681,Real Data
-41.669697,28.461205,Real Data
51.71656,13.963614,Real Data
-17.510218,-46.346687,Real Data
-3.5497172,-19.660114,Real Data
6.6557155,-45.9157,Real Data
0.52094275,-36.09803,Real Data
22.23815,6.96684,Real Data
56.1444,7.2507906,Real Data
-13.209712,37.835022,Real Data
-16.849,41.774483,Real Data
-0.38671654,18.114138,Real Data
-42.2169,-4.108585,Real Data
37.916378,2.4325883,Real Data
-24.959719,-3.205668,Real Data
59.879574,-5.8775945,Real Data
32.075863,17.26664,Real Data
32.225483,-1.7402678,Real Data
18.417665,39.31983,Real Data
26.488014,-25.23576,Real Data
-29.273895,26.826916,Real Data
-37.292038,-4.2622023,Real Data
-23.67068,-27.173922,Real Data
-10.397072,-60.224487,Real Data
6.1235666,43.856617,Real Data
11.679801,-12.27815,Real Data
14.394287,44.21172,Real Data
-5.337759,-5.233598,Real Data
-20.916927,-13.468218,Real Data
-33.422405,5.767241,Real Data
43.814175,32.163204,Real Data
9.79029,-29.450874,Real Data
-9.414775,-42.108963,Real Data
-48.43734,12.228411,Real Data
32.46683,-12.368429,Real Data
-49.924572,32.38353,Real Data
14.1152935,53.61176,Real Data
-18.794168,22.603916,Real Data
-23.588106,9.718974,Real Data
-32.437164,24.118576,Real Data
-8.638873,-15.168968,Real Data
42.659718,22.436907,Real Data
-5.302756,-51.394215,Real Data
-3.9682896,-37.26946,Real Data
-3.776147,34.866497,Real Data
-17.035923,51.803967,Real Data
61.161785,20.29394,Real Data
9.757969,-32.46362,Real Data
49.161335,13.363017,Real Data
13.6786785,-62.893696,Real Data
64.3076,-1.2804348,Real Data
-2.982512,7.451966,Real Data
1.8376814,-49.106537,Real Data
-35.82038,24.842644,Real Data
6.1746764,17.705301,Real Data
-2.490944,3.0425355,Real Data
-23.738132,-23.41274,Real Data
-58.20633,13.191806,Real Data
18.230719,15.927693,Real Data
-9.629037,6.796556,Real Data
-44.545277,37.144085,Real Data
-11.156312,-45.04516,Real Data
-5.542426,9.653953,Real Data
-57.227608,30.202587,Real Data
-27.822634,-0.37778172,Real Data
-12.344893,-62.600937,Real Data
-4.277306,23.869621,Real Data
25.913202,26.666544,Real Data
-13.884906,7.800188,Real Data
52.285805,12.203647,Real Data
58.868126,-1.8636869,Real Data
-22.428837,-29.66708,Real Data
-41.195927,43.819096,Real Data
23.942625,-47.258316,Real Data
63.889156,6.7514796,Real Data
24.793985,-41.43383,Real Data
-48.460197,6.8029857,Real Data
59.04209,-6.816324,Real Data
-22.307074,-47.153664,Real Data
21.648535,19.679422,Real Data
-35.315216,37.394714,Real Data
-32.127117,29.348124,Real Data
-31.1831,31.638868,Real Data
34.72553,25.39326,Real Data
35.42635,16.594107,Real Data
-5.0316544,-24.38053,Real Data
2.104872,-50.428738,Real Data
-32.04264,43.97914,Real Data
-45.534206,26.7274,Real Data
23.64399,-49.73416,Real Data
-5.5525002,25.610956,Real Data
28.793268,43.84755,Real Data
61.329468,10.305423,Real Data
34.857883,31.576286,Real Data
-48.98963,37.629406,Real Data
-30.791786,14.652474,Real Data
14.657941,57.55801,Real Data
9.152633,-59.34385,Real Data
-5.6825185,-23.103098,Real Data
-22.954678,-54.473885,Real Data
-37.926105,-5.4049797,Real Data
-19.372751,47.398148,Real Data
-5.879518,-25.969185,Real Data
-38.35754,41.249897,Real Data
6.046068,16.407215,Real Data
-17.87572,31.297436,Real Data
-26.571613,15.246016,Real Data
39.7741,-16.953182,Real Data
-56.554546,18.244623,Real Data
7.1968565,25.259457,Real Data
38.169987,-34.567024,Real Data
55.57373,-9.974077,Real Data
7.166192,-21.024668,Real Data
-48.07257,8.025592,Real Data
-27.165825,31.703571,Real Data
-28.642212,25.02454,Real Data
-42.391216,13.979813,Real Data
-26.849066,18.39208,Real Data
-17.222832,-48.004654,Real Data
-0.05386258,-7.839804,Real Data
-23.322985,25.777275,Real Data
14.073939,-32.778866,Real Data
-6.784606,-44.53308,Real Data
-19.085632,41.699524,Real Data
21.78308,-47.092777,Real Data
-18.212252,22.270172,Real Data
60.603756,5.957492,Real Data
29.247204,-27.12963,Real Data
37.650864,10.008206,Real Data
57.293274,-9.0872345,Real Data
-18.779715,13.5988865,Real Data
-34.28885,24.184416,Real Data
2.7675889,-38.074135,Real Data
19.666409,-7.1279974,Real Data
49.141987,6.582577,Real Data
10.159665,-15.237762,Real Data
-30.121506,43.363274,Real Data
3.1461227,-39.992607,Real Data
-37.95917,6.230855,Real Data
43.350956,33.803566,Real Data
-7.9655604,56.549847,Real Data
-31.945591,10.113933,Real Data
-35.145008,33.056156,Real Data
-33.649975,26.360834,Real Data
18.466702,-30.246044,Real Data
-11.402963,-17.0248,Real Data
7.7059445,43.851048,Real Data
-8.596133,-16.217937,Real Data
26.849712,25.642769,Real Data
-6.45636,-38.55845,Real Data
-1.9785948,4.675553,Real Data
15.209167,-3.8986657,Real Data
33.529957,-12.067947,Real Data
35.11065,-37.31737,Real Data
-1.9648887,14.718047,Real Data
-32.10969,-49.16793,Real Data
-15.835265,-44.15471,Real Data
14.593482,-58.951,Real Data
-31.144846,38.527554,Real Data
-9.683506,28.724155,Real Data
-11.627053,-45.801632,Real Data
-38.994724,2.1702735,Real Data
47.34973,31.638931,Real Data
26.363052,-50.29419,Real Data
57.899437,20.09043,Real Data
3.8323462,-16.080086,Real Data
-22.238974,32.76044,Real Data
50.593796,10.008771,Real Data
2.5881283,-23.806427,Real Data
2.2386148,15.174747,Real Data
14.451157,-26.444874,Real Data
21.911316,-7.0797834,Real Data
-64.15434,8.446448,Real Data
56.575924,21.121838,Real Data
41.23733,4.5774617,Real Data
4.850332,-11.7900305,Real Data
-55.40575,9.311403,Real Data
11.296841,-29.14116,Real Data
64.077156,4.0698214,Real Data
-3.203989,-15.896245,Real Data
12.607955,53.62843,Real Data
-31.934187,19.83334,Real Data
29.273973,44.943836,Real Data
-13.9034395,-23.29307,Real Data
-34.72467,25.320223,Real Data
57.183964,-10.303531,Real Data
-2.3683329,-37.24422,Real Data
-50.153053,6.549464,Real Data
-12.331006,-44.201084,Real Data
-45.01906,40.36641,Real Data
0.93552923,-6.57971,Real Data
0.5057268,22.212172,Real Data
-2.0713384,-45.98412,Real Data
10.260772,-16.56716,Real Data
-39.368427,27.322927,Real Data
14.602429,31.467455,Real Data
-2.6884413,27.6187,Real Data
-23.257702,-32.84062,Real Data
-0.26500505,-22.565647,Real Data
35.720776,38.78267,Real Data
8.22852,51.231037,Real Data
39.62351,-16.934679,Real Data
5.98639,-0.18170154,Real Data
-20.429405,21.511032,Real Data
-43.373425,-10.954596,Real Data
45.85829,26.260403,Real Data
1.7468356,59.108788,Real Data
-39.662308,34.67446,Real Data
33.73142,-20.387093,Real Data
-9.524844,-20.88271,Real Data
30.022799,-15.773762,Real Data
-17.51044,-46.34697,Real Data
-14.431445,-36.36939,Real Data
35.473217,24.64301,Real Data
61.210114,12.180788,Real Data
-36.356518,47.43261,Real Data
-46.013813,-0.97116715,Real Data
-51.655193,27.068766,Real Data
-13.546057,28.006819,Real Data
-58.023724,-0.76575553,Real Data
-21.007881,-17.99831,Real Data
33.342583,-22.600584,Real Data
7.3195443,-31.683193,Real Data
-33.68167,15.461302,Real Data
64.18649,18.324594,Real Data
37.973637,30.593136,Real Data
-17.60947,2.1912775,Real Data
6.088754,-13.814405,Real Data
56.107807,-11.913508,Real Data
0.2275783,-5.7478204,Real Data
35.873543,33.753254,Real Data
60.84939,-5.145895,Real Data
-5.503882,52.92862,Real Data
44.894173,-31.617258,Real Data
-18.017708,-49.674587,Real Data
5.486574,-38.73601,Real Data
-8.333029,-40.90196,Real Data
19.68626,-43.976273,Real Data
-51.92646,7.8649154,Real Data
54.64372,-9.798129,Real Data
25.854383,-45.08541,Real Data
49.2323,13.483602,Real Data
-43.436638,9.826109,Real Data
44.515564,24.716417,Real Data
-4.804525,23.14554,Real Data
-13.367776,53.993847,Real Data
-13.022435,55.597157,Real Data
-25.674076,42.132545,Real Data
-51.639385,18.293266,Real Data
31.870726,1.5686713,Real Data
20.11062,45.46609,Real Data
-27.310905,0.6624797,Real Data
-27.325542,-21.857302,Real Data
-22.187494,-33.04642,Real Data
-9.141642,-13.329416,Real Data
-49.924274,32.383694,Real Data
59.78968,-9.234295,Real Data
-1.9642617,49.17387,Real Data
-33.19749,40.584858,Real Data
22.445349,-27.324022,Real Data
-23.702963,-33.965656,Real Data
33.01009,-37.315292,Real Data
-11.753674,-18.1429,Real Data
-24.227642,-22.320913,Real Data
3.8916295,-43.52587,Real Data
-29.994282,44.264973,Real Data
22.609735,-38.82269,Real Data
-31.614494,20.831955,Real Data
-0.32758433,36.284492,Real Data
43.701015,31.220625,Real Data
18.337265,-20.484596,Real Data
21.718508,-10.779557,Real Data
6.687759,-39.980022,Real Data
-14.129505,20.29146,Real Data
-24.882343,-28.947021,Real Data
28.254753,33.51452,Real Data
61.910435,5.818587,Real Data
-16.68883,-58.148598,Real Data
35.959732,2.912968,Real Data
-0.09745237,-49.79842,Real Data
-11.425858,11.02753,Real Data
2.6885185,-58.66524,Real Data
65.20812,8.81273,Real Data
32.990273,31.090296,Real Data
18.325855,50.299126,Real Data
-39.368618,27.320353,Real Data
33.856216,34.043068,Real Data
43.593098,-26.182697,Real Data
-18.512465,-53.027798,Real Data
10.112418,52.889236,Real Data
12.25952,53.81763,Real Data
-38.052757,-2.1529057,Real Data
-25.049824,-21.459158,Real Data
35.453987,34.96684,Real Data
-16.934906,-29.854853,Real Data
62.570824,14.961318,Real Data
-21.269238,-1.6336198,Real Data
-4.1790223,-9.404889,Real Data
14.603497,-39.74367,Real Data
41.11657,32.326534,Real Data
3.415994,9.931698,Real Data
53.634182,25.764256,Real Data
24.04155,-8.590782,Real Data
-28.181135,-41.09171,Real Data
-27.097435,23.764713,Real Data
-62.167183,8.135391,Real Data
-14.888804,17.99171,Real Data
-45.48552,31.650335,Real Data
-23.996132,-16.969362,Real Data
-3.0269523,12.4625,Real Data
50.692852,22.08014,Real Data
-11.292271,-63.831326,Real Data
-4.820662,43.578827,Real Data
-6.30712,-12.226924,Real Data
0.69524956,-54.943607,Real Data
-14.064405,-51.54542,Real Data
63.380756,-8.831338,Real Data
-31.330019,13.734398,Real Data
4.145027,-30.80146,Real Data
1.7226764,45.971832,Real Data
24.573132,-32.05586,Real Data
-10.866428,27.677746,Real Data
-34.179405,26.548018,Real Data
-9.596599,-44.00271,Real Data
31.090418,-1.2361996,Real Data
3.1913707,17.568369,Real Data
-11.514414,-64.30809,Real Data
-13.360784,-58.192295,Real Data
12.249538,53.10981,Real Data
-13.66953,-2.0209322,Real Data
-25.211815,-45.768044,Real Data
-14.386671,46.492588,Real Data
12.868438,-52.356865,Real Data
34.91186,-23.531948,Real Data
16.713058,-26.243158,Real Data
14.024739,45.82651,Real Data
-46.112732,13.726462,Real Data
13.009876,15.986147,Real Data
-23.806137,25.52627,Real Data
-23.517565,-29.861776,Real Data
-19.293905,-47.769287,Real Data
16.956512,-22.129782,Real Data
61.892876,-4.60581,Real Data
3.5166943,12.586974,Real Data
-20.942545,-50.623356,Real Data
30.346735,23.66316,Real Data
-38.916786,37.211807,Real Data
6.4916086,-47.636585,Real Data
-4.3563313,41.12844,Real Data
33.74475,2.4208887,Real Data
51.020374,17.011648,Real Data
-8.954046,-8.210795,Real Data
